event_id,order_id,status,event_timestamp,updated_by,rto_status
EVT00034840,ORD0005831,Order Placed,02-06-2026 21:24,System,Non-RTO
EVT00034841,ORD0005831,Packed,03-06-2026 06:24,Seller Panel,Non-RTO
EVT00034842,ORD0005831,Shipped,04-06-2026 10:24,Courier Partner,Non-RTO
EVT00034843,ORD0005831,Out for Delivery,07-06-2026 06:24,Courier Partner,Non-RTO
EVT00034844,ORD0005831,Delivery Failed,07-06-2026 11:02,Courier Partner,Non-RTO
EVT00034845,ORD0005831,RTO Initiated,07-06-2026 18:02,Courier Partner,RTO
EVT00034846,ORD0005831,RTO In Transit,10-06-2026 18:02,Courier Partner,RTO
EVT00034847,ORD0005831,RTO Received at Warehouse,14-06-2026 18:02,Seller Panel,RTO
EVT00034848,ORD0005832,Order Placed,08-03-2026 16:05,System,Non-RTO
EVT00034849,ORD0005832,Packed,09-03-2026 05:05,Seller Panel,Non-RTO
EVT00034850,ORD0005832,Shipped,10-03-2026 09:05,Courier Partner,Non-RTO
EVT00034851,ORD0005832,Out for Delivery,14-03-2026 07:05,Courier Partner,Non-RTO
EVT00034852,ORD0005832,Delivered,14-03-2026 09:21,Courier Partner,Non-RTO
EVT00034853,ORD0005833,Order Placed,11-07-2026 20:37,System,Non-RTO
EVT00034854,ORD0005833,Packed,12-07-2026 13:37,Seller Panel,Non-RTO
EVT00034855,ORD0005833,Shipped,13-07-2026 11:37,Courier Partner,Non-RTO
EVT00034856,ORD0005833,Out for Delivery,19-07-2026 10:37,Courier Partner,Non-RTO
EVT00034857,ORD0005833,Delivery Failed,19-07-2026 12:03,Courier Partner,Non-RTO
EVT00034858,ORD0005833,Out for Delivery,21-07-2026 10:37,Courier Partner,Non-RTO
EVT00034859,ORD0005833,Delivered,21-07-2026 12:22,Courier Partner,Non-RTO
EVT00034860,ORD0005834,Order Placed,13-06-2026 18:32,System,Non-RTO
EVT00034861,ORD0005834,Packed,14-06-2026 14:32,Seller Panel,Non-RTO
EVT00034862,ORD0005834,Shipped,14-06-2026 21:32,Courier Partner,Non-RTO
EVT00034863,ORD0005834,Out for Delivery,21-06-2026 20:32,Courier Partner,Non-RTO
EVT00034864,ORD0005834,Delivered,21-06-2026 22:52,Courier Partner,Non-RTO
EVT00034865,ORD0005835,Order Placed,21-05-2026 17:48,System,Non-RTO
EVT00034866,ORD0005835,Packed,22-05-2026 09:48,Seller Panel,Non-RTO
EVT00034867,ORD0005835,Shipped,23-05-2026 14:48,Courier Partner,Non-RTO
EVT00034868,ORD0005835,Out for Delivery,26-05-2026 12:48,Courier Partner,Non-RTO
EVT00034869,ORD0005835,Delivery Failed,26-05-2026 15:27,Courier Partner,Non-RTO
EVT00034870,ORD0005835,Out for Delivery,27-05-2026 11:48,Courier Partner,Non-RTO
EVT00034871,ORD0005835,Delivered,27-05-2026 15:32,Courier Partner,Non-RTO
EVT00034872,ORD0005836,Order Placed,10-02-2026 16:38,System,Non-RTO
EVT00034873,ORD0005836,Packed,10-02-2026 23:38,Seller Panel,Non-RTO
EVT00034874,ORD0005836,Shipped,11-02-2026 16:38,Courier Partner,Non-RTO
EVT00034875,ORD0005836,Out for Delivery,14-02-2026 12:38,Courier Partner,Non-RTO
EVT00034876,ORD0005836,Delivered,14-02-2026 17:51,Courier Partner,Non-RTO
EVT00034877,ORD0005837,Order Placed,14-02-2026 23:15,System,Non-RTO
EVT00034878,ORD0005837,Packed,15-02-2026 13:15,Seller Panel,Non-RTO
EVT00034879,ORD0005837,Shipped,16-02-2026 04:15,Courier Partner,Non-RTO
EVT00034880,ORD0005837,Out for Delivery,20-02-2026 01:15,Courier Partner,Non-RTO
EVT00034881,ORD0005837,Delivered,20-02-2026 04:33,Courier Partner,Non-RTO
EVT00034882,ORD0005838,Order Placed,20-05-2026 19:59,System,Non-RTO
EVT00034883,ORD0005838,Packed,21-05-2026 10:59,Seller Panel,Non-RTO
EVT00034884,ORD0005838,Shipped,22-05-2026 03:59,Courier Partner,Non-RTO
EVT00034885,ORD0005838,Out for Delivery,26-05-2026 23:59,Courier Partner,Non-RTO
EVT00034886,ORD0005838,Delivered,27-05-2026 04:45,Courier Partner,Non-RTO
EVT00034887,ORD0005839,Order Placed,03-07-2026 18:01,System,Non-RTO
EVT00034888,ORD0005839,Packed,04-07-2026 02:01,Seller Panel,Non-RTO
EVT00034889,ORD0005839,Shipped,05-07-2026 05:01,Courier Partner,Non-RTO
EVT00034890,ORD0005839,Out for Delivery,09-07-2026 04:01,Courier Partner,Non-RTO
EVT00034891,ORD0005839,Delivered,09-07-2026 05:54,Courier Partner,Non-RTO
EVT00034892,ORD0005840,Order Placed,05-06-2026 16:31,System,Non-RTO
EVT00034893,ORD0005840,Packed,06-06-2026 05:31,Seller Panel,Non-RTO
EVT00034894,ORD0005840,Shipped,06-06-2026 23:31,Courier Partner,Non-RTO
EVT00034895,ORD0005840,Out for Delivery,09-06-2026 19:31,Courier Partner,Non-RTO
EVT00034896,ORD0005840,Delivery Failed,09-06-2026 23:56,Courier Partner,Non-RTO
EVT00034897,ORD0005840,Out for Delivery,10-06-2026 22:31,Courier Partner,Non-RTO
EVT00034898,ORD0005840,Delivered,11-06-2026 00:18,Courier Partner,Non-RTO
EVT00034899,ORD0005841,Order Placed,26-03-2026 20:15,System,Non-RTO
EVT00034900,ORD0005841,Packed,27-03-2026 04:15,Seller Panel,Non-RTO
EVT00034901,ORD0005841,Shipped,28-03-2026 02:15,Courier Partner,Non-RTO
EVT00034902,ORD0005841,Out for Delivery,01-04-2026 01:15,Courier Partner,Non-RTO
EVT00034903,ORD0005841,Delivery Failed,01-04-2026 02:20,Courier Partner,Non-RTO
EVT00034904,ORD0005841,Out for Delivery,02-04-2026 00:15,Courier Partner,Non-RTO
EVT00034905,ORD0005841,Delivered,02-04-2026 02:24,Courier Partner,Non-RTO
EVT00034906,ORD0005842,Order Placed,20-07-2026 15:56,System,Non-RTO
EVT00034907,ORD0005842,Packed,21-07-2026 09:56,Seller Panel,Non-RTO
EVT00034908,ORD0005842,Shipped,22-07-2026 06:56,Courier Partner,Non-RTO
EVT00034909,ORD0005842,Out for Delivery,29-07-2026 05:56,Courier Partner,Non-RTO
EVT00034910,ORD0005842,Delivered,29-07-2026 07:12,Courier Partner,Non-RTO
EVT00034911,ORD0005843,Order Placed,10-04-2026 18:29,System,Non-RTO
EVT00034912,ORD0005843,Packed,11-04-2026 03:29,Seller Panel,Non-RTO
EVT00034913,ORD0005843,Shipped,11-04-2026 15:29,Courier Partner,Non-RTO
EVT00034914,ORD0005843,Out for Delivery,14-04-2026 11:29,Courier Partner,Non-RTO
EVT00034915,ORD0005843,Delivered,14-04-2026 16:54,Courier Partner,Non-RTO
EVT00034916,ORD0005844,Order Placed,07-07-2026 23:22,System,Non-RTO
EVT00034917,ORD0005844,Packed,08-07-2026 13:22,Seller Panel,Non-RTO
EVT00034918,ORD0005844,Shipped,08-07-2026 19:22,Courier Partner,Non-RTO
EVT00034919,ORD0005844,Out for Delivery,12-07-2026 16:22,Courier Partner,Non-RTO
EVT00034920,ORD0005844,Delivery Failed,12-07-2026 19:33,Courier Partner,Non-RTO
EVT00034921,ORD0005844,Out for Delivery,14-07-2026 16:22,Courier Partner,Non-RTO
EVT00034922,ORD0005844,Delivered,14-07-2026 20:40,Courier Partner,Non-RTO
EVT00034923,ORD0005845,Order Placed,03-07-2026 17:24,System,Non-RTO
EVT00034924,ORD0005845,Packed,04-07-2026 12:24,Seller Panel,Non-RTO
EVT00034925,ORD0005845,Shipped,05-07-2026 04:24,Courier Partner,Non-RTO
EVT00034926,ORD0005845,Out for Delivery,08-07-2026 02:24,Courier Partner,Non-RTO
EVT00034927,ORD0005845,Delivered,08-07-2026 05:54,Courier Partner,Non-RTO
EVT00034928,ORD0005846,Order Placed,25-04-2026 21:14,System,Non-RTO
EVT00034929,ORD0005846,Packed,26-04-2026 04:14,Seller Panel,Non-RTO
EVT00034930,ORD0005846,Shipped,27-04-2026 00:14,Courier Partner,Non-RTO
EVT00034931,ORD0005846,Out for Delivery,02-05-2026 21:14,Courier Partner,Non-RTO
EVT00034932,ORD0005846,Delivered,03-05-2026 01:02,Courier Partner,Non-RTO
EVT00034933,ORD0005847,Order Placed,30-05-2026 20:53,System,Non-RTO
EVT00034934,ORD0005847,Packed,31-05-2026 15:53,Seller Panel,Non-RTO
EVT00034935,ORD0005847,Shipped,01-06-2026 07:53,Courier Partner,Non-RTO
EVT00034936,ORD0005847,Out for Delivery,02-06-2026 05:53,Courier Partner,Non-RTO
EVT00034937,ORD0005847,Delivered,02-06-2026 08:16,Courier Partner,Non-RTO
EVT00034938,ORD0005848,Order Placed,09-03-2026 16:36,System,Non-RTO
EVT00034939,ORD0005848,Packed,10-03-2026 05:36,Seller Panel,Non-RTO
EVT00034940,ORD0005848,Shipped,10-03-2026 19:36,Courier Partner,Non-RTO
EVT00034941,ORD0005848,Out for Delivery,12-03-2026 15:36,Courier Partner,Non-RTO
EVT00034942,ORD0005848,Delivery Failed,12-03-2026 19:52,Courier Partner,Non-RTO
EVT00034943,ORD0005848,Out for Delivery,15-03-2026 16:36,Courier Partner,Non-RTO
EVT00034944,ORD0005848,Delivery Failed,15-03-2026 19:58,Courier Partner,Non-RTO
EVT00034945,ORD0005848,Out for Delivery,17-03-2026 16:36,Courier Partner,Non-RTO
EVT00034946,ORD0005848,Delivered,17-03-2026 20:34,Courier Partner,Non-RTO
EVT00034947,ORD0005849,Order Placed,22-05-2026 15:41,System,Non-RTO
EVT00034948,ORD0005849,Packed,22-05-2026 19:41,Seller Panel,Non-RTO
EVT00034949,ORD0005849,Shipped,23-05-2026 17:41,Courier Partner,Non-RTO
EVT00034950,ORD0005849,Out for Delivery,27-05-2026 14:41,Courier Partner,Non-RTO
EVT00034951,ORD0005849,Delivered,27-05-2026 18:11,Courier Partner,Non-RTO
EVT00034952,ORD0005850,Order Placed,25-05-2026 23:46,System,Non-RTO
EVT00034953,ORD0005850,Packed,26-05-2026 05:46,Seller Panel,Non-RTO
EVT00034954,ORD0005850,Shipped,26-05-2026 13:46,Courier Partner,Non-RTO
EVT00034955,ORD0005850,Out for Delivery,29-05-2026 12:46,Courier Partner,Non-RTO
EVT00034956,ORD0005850,Delivered,29-05-2026 15:16,Courier Partner,Non-RTO
EVT00034957,ORD0005851,Order Placed,02-02-2026 19:37,System,Non-RTO
EVT00034958,ORD0005851,Packed,03-02-2026 12:37,Seller Panel,Non-RTO
EVT00034959,ORD0005851,Shipped,03-02-2026 22:37,Courier Partner,Non-RTO
EVT00034960,ORD0005851,Out for Delivery,10-02-2026 20:37,Courier Partner,Non-RTO
EVT00034961,ORD0005851,Delivered,10-02-2026 23:58,Courier Partner,Non-RTO
EVT00034962,ORD0005852,Order Placed,12-04-2026 18:08,System,Non-RTO
EVT00034963,ORD0005852,Packed,13-04-2026 03:08,Seller Panel,Non-RTO
EVT00034964,ORD0005852,Shipped,14-04-2026 06:08,Courier Partner,Non-RTO
EVT00034965,ORD0005852,Out for Delivery,16-04-2026 05:08,Courier Partner,Non-RTO
EVT00034966,ORD0005852,Delivered,16-04-2026 06:35,Courier Partner,Non-RTO
EVT00034967,ORD0005853,Order Placed,23-03-2026 23:01,System,Non-RTO
EVT00034968,ORD0005853,Packed,24-03-2026 06:01,Seller Panel,Non-RTO
EVT00034969,ORD0005853,Shipped,24-03-2026 21:01,Courier Partner,Non-RTO
EVT00034970,ORD0005853,Out for Delivery,25-03-2026 20:01,Courier Partner,Non-RTO
EVT00034971,ORD0005853,Delivery Failed,25-03-2026 21:37,Courier Partner,Non-RTO
EVT00034972,ORD0005853,Out for Delivery,27-03-2026 19:01,Courier Partner,Non-RTO
EVT00034973,ORD0005853,Delivered,27-03-2026 21:22,Courier Partner,Non-RTO
EVT00034974,ORD0005854,Order Placed,12-04-2026 23:36,System,Non-RTO
EVT00034975,ORD0005854,Packed,13-04-2026 04:36,Seller Panel,Non-RTO
EVT00034976,ORD0005854,Shipped,14-04-2026 00:36,Courier Partner,Non-RTO
EVT00034977,ORD0005854,Out for Delivery,20-04-2026 23:36,Courier Partner,Non-RTO
EVT00034978,ORD0005854,Delivered,21-04-2026 01:45,Courier Partner,Non-RTO
EVT00034979,ORD0005855,Order Placed,20-05-2026 13:46,System,Non-RTO
EVT00034980,ORD0005855,Packed,21-05-2026 05:46,Seller Panel,Non-RTO
EVT00034981,ORD0005855,Shipped,21-05-2026 19:46,Courier Partner,Non-RTO
EVT00034982,ORD0005855,Out for Delivery,26-05-2026 18:46,Courier Partner,Non-RTO
EVT00034983,ORD0005855,Delivery Failed,26-05-2026 20:28,Courier Partner,Non-RTO
EVT00034984,ORD0005855,Out for Delivery,28-05-2026 15:46,Courier Partner,Non-RTO
EVT00034985,ORD0005855,Delivery Failed,28-05-2026 20:43,Courier Partner,Non-RTO
EVT00034986,ORD0005855,Out for Delivery,31-05-2026 16:46,Courier Partner,Non-RTO
EVT00034987,ORD0005855,Delivered,31-05-2026 20:50,Courier Partner,Non-RTO
EVT00034988,ORD0005856,Order Placed,10-03-2026 17:07,System,Non-RTO
EVT00034989,ORD0005856,Packed,11-03-2026 10:07,Seller Panel,Non-RTO
EVT00034990,ORD0005856,Shipped,11-03-2026 18:07,Courier Partner,Non-RTO
EVT00034991,ORD0005856,Out for Delivery,16-03-2026 15:07,Courier Partner,Non-RTO
EVT00034992,ORD0005856,Delivery Failed,16-03-2026 18:25,Courier Partner,Non-RTO
EVT00034993,ORD0005856,Out for Delivery,19-03-2026 15:07,Courier Partner,Non-RTO
EVT00034994,ORD0005856,Delivery Failed,19-03-2026 18:28,Courier Partner,Non-RTO
EVT00034995,ORD0005856,Out for Delivery,20-03-2026 15:07,Courier Partner,Non-RTO
EVT00034996,ORD0005856,Delivery Failed,20-03-2026 18:51,Courier Partner,Non-RTO
EVT00034997,ORD0005856,RTO Initiated,21-03-2026 18:51,Courier Partner,RTO
EVT00034998,ORD0005856,RTO In Transit,24-03-2026 18:51,Courier Partner,RTO
EVT00034999,ORD0005856,RTO Received at Warehouse,27-03-2026 18:51,Seller Panel,RTO
EVT00035000,ORD0005857,Order Placed,30-03-2026 17:32,System,Non-RTO
EVT00035001,ORD0005857,Packed,31-03-2026 13:32,Seller Panel,Non-RTO
EVT00035002,ORD0005857,Shipped,31-03-2026 19:32,Courier Partner,Non-RTO
EVT00035003,ORD0005857,Out for Delivery,01-04-2026 15:32,Courier Partner,Non-RTO
EVT00035004,ORD0005857,Delivery Failed,01-04-2026 20:03,Courier Partner,Non-RTO
EVT00035005,ORD0005857,Out for Delivery,04-04-2026 18:32,Courier Partner,Non-RTO
EVT00035006,ORD0005857,Delivered,04-04-2026 20:23,Courier Partner,Non-RTO
EVT00035007,ORD0005858,Order Placed,16-07-2026 12:59,System,Non-RTO
EVT00035008,ORD0005858,Packed,16-07-2026 22:59,Seller Panel,Non-RTO
EVT00035009,ORD0005858,Shipped,17-07-2026 05:59,Courier Partner,Non-RTO
EVT00035010,ORD0005858,Out for Delivery,21-07-2026 01:59,Courier Partner,Non-RTO
EVT00035011,ORD0005858,Delivered,21-07-2026 06:43,Courier Partner,Non-RTO
EVT00035012,ORD0005859,Order Placed,07-03-2026 16:52,System,Non-RTO
EVT00035013,ORD0005859,Packed,08-03-2026 04:52,Seller Panel,Non-RTO
EVT00035014,ORD0005859,Shipped,08-03-2026 22:52,Courier Partner,Non-RTO
EVT00035015,ORD0005859,Out for Delivery,10-03-2026 19:52,Courier Partner,Non-RTO
EVT00035016,ORD0005859,Delivered,10-03-2026 23:46,Courier Partner,Non-RTO
EVT00035017,ORD0005860,Order Placed,27-05-2026 20:12,System,Non-RTO
EVT00035018,ORD0005860,Packed,28-05-2026 14:12,Seller Panel,Non-RTO
EVT00035019,ORD0005860,Shipped,29-05-2026 16:12,Courier Partner,Non-RTO
EVT00035020,ORD0005860,Out for Delivery,02-06-2026 14:12,Courier Partner,Non-RTO
EVT00035021,ORD0005860,Delivery Failed,02-06-2026 16:39,Courier Partner,Non-RTO
EVT00035022,ORD0005860,Out for Delivery,04-06-2026 13:12,Courier Partner,Non-RTO
EVT00035023,ORD0005860,Delivered,04-06-2026 16:59,Courier Partner,Non-RTO
EVT00035024,ORD0005861,Order Placed,03-03-2026 21:30,System,Non-RTO
EVT00035025,ORD0005861,Packed,04-03-2026 09:30,Seller Panel,Non-RTO
EVT00035026,ORD0005861,Shipped,05-03-2026 06:30,Courier Partner,Non-RTO
EVT00035027,ORD0005861,Out for Delivery,08-03-2026 04:30,Courier Partner,Non-RTO
EVT00035028,ORD0005861,Delivery Failed,08-03-2026 07:29,Courier Partner,Non-RTO
EVT00035029,ORD0005861,Out for Delivery,10-03-2026 04:30,Courier Partner,Non-RTO
EVT00035030,ORD0005861,Delivered,10-03-2026 07:42,Courier Partner,Non-RTO
EVT00035031,ORD0005862,Order Placed,06-06-2026 16:43,System,Non-RTO
EVT00035032,ORD0005862,Packed,07-06-2026 01:43,Seller Panel,Non-RTO
EVT00035033,ORD0005862,Shipped,07-06-2026 18:43,Courier Partner,Non-RTO
EVT00035034,ORD0005862,Out for Delivery,12-06-2026 17:43,Courier Partner,Non-RTO
EVT00035035,ORD0005862,Delivery Failed,12-06-2026 18:56,Courier Partner,Non-RTO
EVT00035036,ORD0005862,Out for Delivery,14-06-2026 17:43,Courier Partner,Non-RTO
EVT00035037,ORD0005862,Delivery Failed,14-06-2026 19:41,Courier Partner,Non-RTO
EVT00035038,ORD0005862,Out for Delivery,15-06-2026 15:43,Courier Partner,Non-RTO
EVT00035039,ORD0005862,Delivery Failed,15-06-2026 19:34,Courier Partner,Non-RTO
EVT00035040,ORD0005862,Out for Delivery,16-06-2026 17:43,Courier Partner,Non-RTO
EVT00035041,ORD0005862,Delivery Failed,16-06-2026 19:15,Courier Partner,Non-RTO
EVT00035042,ORD0005862,RTO Initiated,18-06-2026 13:15,Courier Partner,RTO
EVT00035043,ORD0005862,RTO In Transit,21-06-2026 13:15,Courier Partner,RTO
EVT00035044,ORD0005862,RTO Received at Warehouse,23-06-2026 13:15,Seller Panel,RTO
EVT00035045,ORD0005863,Order Placed,20-05-2026 23:17,System,Non-RTO
EVT00035046,ORD0005863,Packed,21-05-2026 19:17,Seller Panel,Non-RTO
EVT00035047,ORD0005863,Shipped,22-05-2026 06:17,Courier Partner,Non-RTO
EVT00035048,ORD0005863,Out for Delivery,28-05-2026 02:17,Courier Partner,Non-RTO
EVT00035049,ORD0005863,Delivery Failed,28-05-2026 06:53,Courier Partner,Non-RTO
EVT00035050,ORD0005863,Out for Delivery,31-05-2026 04:17,Courier Partner,Non-RTO
EVT00035051,ORD0005863,Delivered,31-05-2026 06:30,Courier Partner,Non-RTO
EVT00035052,ORD0005864,Order Placed,26-05-2026 12:34,System,Non-RTO
EVT00035053,ORD0005864,Packed,27-05-2026 08:34,Seller Panel,Non-RTO
EVT00035054,ORD0005864,Shipped,28-05-2026 03:34,Courier Partner,Non-RTO
EVT00035055,ORD0005864,Out for Delivery,02-06-2026 23:34,Courier Partner,Non-RTO
EVT00035056,ORD0005864,Delivered,03-06-2026 05:04,Courier Partner,Non-RTO
EVT00035057,ORD0005865,Order Placed,12-04-2026 22:23,System,Non-RTO
EVT00035058,ORD0005865,Packed,13-04-2026 06:23,Seller Panel,Non-RTO
EVT00035059,ORD0005865,Shipped,13-04-2026 17:23,Courier Partner,Non-RTO
EVT00035060,ORD0005865,Out for Delivery,16-04-2026 16:23,Courier Partner,Non-RTO
EVT00035061,ORD0005865,Delivery Failed,16-04-2026 18:09,Courier Partner,Non-RTO
EVT00035062,ORD0005865,Out for Delivery,18-04-2026 14:23,Courier Partner,Non-RTO
EVT00035063,ORD0005865,Delivered,18-04-2026 18:49,Courier Partner,Non-RTO
EVT00035064,ORD0005866,Order Placed,14-06-2026 23:51,System,Non-RTO
EVT00035065,ORD0005866,Packed,15-06-2026 04:51,Seller Panel,Non-RTO
EVT00035066,ORD0005866,Shipped,16-06-2026 10:51,Courier Partner,Non-RTO
EVT00035067,ORD0005866,Out for Delivery,20-06-2026 07:51,Courier Partner,Non-RTO
EVT00035068,ORD0005866,Delivery Failed,20-06-2026 11:12,Courier Partner,Non-RTO
EVT00035069,ORD0005866,Out for Delivery,22-06-2026 07:51,Courier Partner,Non-RTO
EVT00035070,ORD0005866,Delivery Failed,22-06-2026 11:47,Courier Partner,Non-RTO
EVT00035071,ORD0005866,Out for Delivery,24-06-2026 09:51,Courier Partner,Non-RTO
EVT00035072,ORD0005866,Delivery Failed,24-06-2026 11:01,Courier Partner,Non-RTO
EVT00035073,ORD0005866,RTO Initiated,26-06-2026 01:01,Courier Partner,RTO
EVT00035074,ORD0005866,RTO In Transit,30-06-2026 01:01,Courier Partner,RTO
EVT00035075,ORD0005866,RTO Received at Warehouse,04-07-2026 01:01,Seller Panel,RTO
EVT00035076,ORD0005867,Order Placed,20-04-2026 18:59,System,Non-RTO
EVT00035077,ORD0005867,Cancelled by Customer,22-04-2026 00:59,Customer App,Non-RTO
EVT00035078,ORD0005868,Order Placed,14-03-2026 15:01,System,Non-RTO
EVT00035079,ORD0005868,Packed,14-03-2026 23:01,Seller Panel,Non-RTO
EVT00035080,ORD0005868,Shipped,15-03-2026 21:01,Courier Partner,Non-RTO
EVT00035081,ORD0005868,Out for Delivery,18-03-2026 19:01,Courier Partner,Non-RTO
EVT00035082,ORD0005868,Delivered,18-03-2026 21:21,Courier Partner,Non-RTO
EVT00035083,ORD0005869,Order Placed,24-05-2026 21:31,System,Non-RTO
EVT00035084,ORD0005869,Packed,25-05-2026 15:31,Seller Panel,Non-RTO
EVT00035085,ORD0005869,Shipped,26-05-2026 05:31,Courier Partner,Non-RTO
EVT00035086,ORD0005869,Out for Delivery,03-06-2026 01:31,Courier Partner,Non-RTO
EVT00035087,ORD0005869,Delivered,03-06-2026 06:22,Courier Partner,Non-RTO
EVT00035088,ORD0005870,Order Placed,19-04-2026 21:02,System,Non-RTO
EVT00035089,ORD0005870,Packed,20-04-2026 06:02,Seller Panel,Non-RTO
EVT00035090,ORD0005870,Shipped,21-04-2026 06:02,Courier Partner,Non-RTO
EVT00035091,ORD0005870,Out for Delivery,27-04-2026 03:02,Courier Partner,Non-RTO
EVT00035092,ORD0005870,Delivered,27-04-2026 07:12,Courier Partner,Non-RTO
EVT00035093,ORD0005871,Order Placed,08-04-2026 22:25,System,Non-RTO
EVT00035094,ORD0005871,Packed,09-04-2026 04:25,Seller Panel,Non-RTO
EVT00035095,ORD0005871,Shipped,10-04-2026 10:25,Courier Partner,Non-RTO
EVT00035096,ORD0005871,Out for Delivery,13-04-2026 07:25,Courier Partner,Non-RTO
EVT00035097,ORD0005871,Delivery Failed,13-04-2026 10:43,Courier Partner,Non-RTO
EVT00035098,ORD0005871,Out for Delivery,14-04-2026 07:25,Courier Partner,Non-RTO
EVT00035099,ORD0005871,Delivered,14-04-2026 11:03,Courier Partner,Non-RTO
EVT00035100,ORD0005872,Order Placed,27-05-2026 12:02,System,Non-RTO
EVT00035101,ORD0005872,Packed,27-05-2026 19:02,Seller Panel,Non-RTO
EVT00035102,ORD0005872,Shipped,28-05-2026 03:02,Courier Partner,Non-RTO
EVT00035103,ORD0005872,Out for Delivery,01-06-2026 00:02,Courier Partner,Non-RTO
EVT00035104,ORD0005872,Delivery Failed,01-06-2026 03:52,Courier Partner,Non-RTO
EVT00035105,ORD0005872,Out for Delivery,03-06-2026 00:02,Courier Partner,Non-RTO
EVT00035106,ORD0005872,Delivery Failed,03-06-2026 03:46,Courier Partner,Non-RTO
EVT00035107,ORD0005872,Out for Delivery,06-06-2026 00:02,Courier Partner,Non-RTO
EVT00035108,ORD0005872,Delivered,06-06-2026 03:26,Courier Partner,Non-RTO
EVT00035109,ORD0005873,Order Placed,03-03-2026 23:27,System,Non-RTO
EVT00035110,ORD0005873,Packed,04-03-2026 05:27,Seller Panel,Non-RTO
EVT00035111,ORD0005873,Shipped,04-03-2026 23:27,Courier Partner,Non-RTO
EVT00035112,ORD0005873,Out for Delivery,10-03-2026 20:27,Courier Partner,Non-RTO
EVT00035113,ORD0005873,Delivered,11-03-2026 00:36,Courier Partner,Non-RTO
EVT00035114,ORD0005874,Order Placed,15-04-2026 23:51,System,Non-RTO
EVT00035115,ORD0005874,Packed,16-04-2026 10:51,Seller Panel,Non-RTO
EVT00035116,ORD0005874,Shipped,17-04-2026 02:51,Courier Partner,Non-RTO
EVT00035117,ORD0005874,Out for Delivery,19-04-2026 23:51,Courier Partner,Non-RTO
EVT00035118,ORD0005874,Delivered,20-04-2026 03:21,Courier Partner,Non-RTO
EVT00035119,ORD0005875,Order Placed,08-06-2026 19:18,System,Non-RTO
EVT00035120,ORD0005875,Packed,09-06-2026 10:18,Seller Panel,Non-RTO
EVT00035121,ORD0005875,Shipped,09-06-2026 17:18,Courier Partner,Non-RTO
EVT00035122,ORD0005875,Out for Delivery,10-06-2026 15:18,Courier Partner,Non-RTO
EVT00035123,ORD0005875,Delivered,10-06-2026 18:41,Courier Partner,Non-RTO
