attempt_id,order_id,attempt_number,attempt_date_time,attempt_status,remarks,otp_shared
ATT0014344,ORD0010676,1,13-03-2026 14:25,Delivered,Delivered Successfully,
ATT0014345,ORD0010677,1,13-07-2026 01:03,Delivered,"Delivered, Otp Verified",N
ATT0014346,ORD0010678,1,29-07-2026 22:15,Delivered,N/A,Y
ATT0014347,ORD0010679,1,21-02-2026 18:47,Delivered,Delivered Successfully,N
ATT0014348,ORD0010680,1,23-04-2026 20:54,Delivered,N/A,
ATT0014349,ORD0010681,1,18-04-2026 02:55,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0014350,ORD0010681,2,21-04-2026 02:55,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0014351,ORD0010681,3,23-04-2026 02:55,Delivered,Delivered Successfully,
ATT0014352,ORD0010682,1,06-05-2026 08:26,Delivered,Delivered Successfully,
ATT0014353,ORD0010683,1,22-04-2026 11:29,Delivered,"Delivered, Otp Verified",Y
ATT0014354,ORD0010684,1,06-06-2026 11:48,Delivered,"Delivered, Otp Verified",
ATT0014355,ORD0010685,1,20-05-2026 12:11,Rescheduled by Customer,Cust  Asked  To  Deliver  On  Weekend,
ATT0014356,ORD0010685,2,23-05-2026 12:11,Delivered,N/A,
ATT0014357,ORD0010686,1,09-07-2026 10:05,Delivered,Handed To Customer,
ATT0014358,ORD0010687,1,12-07-2026 02:06,Delivered,Handed To Customer,
ATT0014359,ORD0010688,1,28-02-2026 16:18,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0014360,ORD0010688,2,03-03-2026 16:18,Delivered,"Delivered, Otp Verified",Y
ATT0014361,ORD0010689,1,10-05-2026 00:13,Delivered,Delivered Successfully,
ATT0014362,ORD0010690,1,07-06-2026 02:56,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0014363,ORD0010690,2,10-06-2026 02:56,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0014364,ORD0010690,3,11-06-2026 02:56,Rescheduled by Customer,Cust Asked To Deliver On Weekend,
ATT0014365,ORD0010690,4,14-06-2026 02:56,Delivered,Delivered Successfully,
ATT0014366,ORD0010691,1,15-07-2026 23:04,Rescheduled by Customer,Cust Asked To Deliver On Weekend,
ATT0014367,ORD0010691,2,17-07-2026 23:04,Delivered,N/A,N
ATT0014368,ORD0010692,1,09-04-2026 05:05,Delivered,Delivered Successfully,
ATT0014369,ORD0010693,1,07-07-2026 04:30,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0014370,ORD0010693,2,10-07-2026 04:30,Delivered,N/A,
ATT0014371,ORD0010694,1,26-05-2026 20:17,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0014372,ORD0010694,2,29-05-2026 20:17,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0014373,ORD0010695,1,13-03-2026 09:02,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0014374,ORD0010695,2,16-03-2026 09:02,Delivered,Delivered Successfully,N
ATT0014375,ORD0010696,1,29-03-2026 22:50,Delivered,Handed To Customer,
ATT0014376,ORD0010697,1,30-05-2026 20:16,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0014377,ORD0010697,2,02-06-2026 20:16,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0014378,ORD0010697,3,03-06-2026 20:16,Delivered,Handed To Customer,Y
ATT0014379,ORD0010698,1,10-07-2026 21:22,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0014380,ORD0010698,2,11-07-2026 21:22,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0014381,ORD0010698,3,12-07-2026 21:22,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0014382,ORD0010699,1,16-02-2026 11:08,Delivered,Delivered Successfully,
ATT0014383,ORD0010700,1,28-05-2026 16:11,Delivered,N/A,N
ATT0014384,ORD0010701,1,19-04-2026 15:15,Delivered,Handed To Customer,N
ATT0014385,ORD0010702,1,18-04-2026 07:38,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0014386,ORD0010703,1,23-02-2026 10:18,Delivered,"Delivered, Otp Verified",
ATT0014387,ORD0010704,1,12-03-2026 13:42,Rescheduled by Customer,Cust Asked To Deliver On Weekend,
ATT0014388,ORD0010704,2,13-03-2026 13:42,Delivered,Delivered Successfully,
ATT0014389,ORD0010705,1,17-05-2026 13:47,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0014390,ORD0010705,2,18-05-2026 13:47,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0014391,ORD0010705,3,19-05-2026 13:47,Delivered,Handed To Customer,N
ATT0014392,ORD0010706,1,26-02-2026 21:39,Delivered,"Delivered, Otp Verified",N
ATT0014393,ORD0010707,1,10-07-2026 07:35,Delivered,N/A,
ATT0014394,ORD0010708,1,23-05-2026 16:05,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0014395,ORD0010708,2,25-05-2026 16:05,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0014396,ORD0010709,1,03-08-2026 13:10,Customer Not Available," Cust Nt Avl, Will Retry Next Day ",
ATT0014397,ORD0010710,1,15-05-2026 20:49,Delivered,Handed To Customer,
ATT0014398,ORD0010712,1,29-05-2026 14:43,Rescheduled by Customer,Cust  Asked  To  Deliver  On  Weekend,
ATT0014399,ORD0010712,2,30-05-2026 14:43,Delivered,Handed To Customer,
ATT0014400,ORD0010713,1,30-05-2026 13:16,Delivered,Handed To Customer,Y
ATT0014401,ORD0010714,1,22-02-2026 18:12,Delivered,"Delivered, Otp Verified",N
ATT0014402,ORD0010715,1,21-04-2026 08:46,Delivered,N/A,N
ATT0014403,ORD0010716,1,07-07-2026 07:58,Delivered,Delivered Successfully,
ATT0014404,ORD0010717,1,17-03-2026 05:01,Delivered,Delivered Successfully,
ATT0014405,ORD0010718,1,16-05-2026 23:23,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0014406,ORD0010718,2,19-05-2026 23:23,Delivered,Delivered Successfully,N
ATT0014407,ORD0010719,1,30-07-2026 11:36,Delivered,"Delivered, Otp Verified",N
ATT0014408,ORD0010720,1,20-02-2026 11:37,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0014409,ORD0010720,2,22-02-2026 11:37,Delivered,Delivered Successfully,
ATT0014410,ORD0010721,1,29-03-2026 23:17,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0014411,ORD0010721,2,01-04-2026 23:17,Delivered,"Delivered, Otp Verified",
ATT0014412,ORD0010722,1,16-02-2026 10:07,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0014413,ORD0010722,2,19-02-2026 10:07,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0014414,ORD0010722,3,20-02-2026 10:07,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0014415,ORD0010723,1,12-02-2026 01:03,Rescheduled by Customer,Cust Asked To Deliver On Weekend,
ATT0014416,ORD0010723,2,14-02-2026 01:03,Delivered,Handed To Customer,
ATT0014417,ORD0010724,1,15-02-2026 11:13,Delivered,Delivered Successfully,Y
ATT0014418,ORD0010725,1,25-02-2026 00:18,Delivered,Handed To Customer,Y
ATT0014419,ORD0010726,1,10-03-2026 02:49,Delivered,"Delivered, Otp Verified",
ATT0014420,ORD0010727,1,02-08-2026 09:28,Out of Delivery Area,"Pin  Not  Fully  Serviceable,  Ofd  Delay",
ATT0014421,ORD0010727,2,04-08-2026 09:28,Delivered,N/A,
ATT0014422,ORD0010728,1,14-06-2026 11:56,Delivered,Handed To Customer,N
ATT0014423,ORD0010729,1,15-07-2026 09:40,Delivered,Handed To Customer,Y
ATT0014424,ORD0010730,1,31-05-2026 07:42,Delivered,"Delivered, Otp Verified",Y
ATT0014425,ORD0010731,1,19-07-2026 06:36,Delivered,N/A,
ATT0014426,ORD0010732,1,30-03-2026 21:33,Address Not Found,Wrong  Addr  /  No  Such  Person  At  Location,
ATT0014427,ORD0010732,2,31-03-2026 21:33,Delivered,Handed To Customer,Y
ATT0014428,ORD0010733,1,04-07-2026 08:53,Delivered,"Delivered, Otp Verified",
ATT0014429,ORD0010734,1,14-05-2026 05:11,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0014430,ORD0010735,1,08-06-2026 08:06,Delivered,Handed To Customer,
ATT0014431,ORD0010736,1,03-08-2026 00:33,Delivered,Delivered Successfully,
ATT0014432,ORD0010737,1,05-04-2026 03:33,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0014433,ORD0010737,2,06-04-2026 03:33,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0014434,ORD0010738,1,30-05-2026 20:39,Delivered,N/A,
ATT0014435,ORD0010739,1,01-06-2026 15:15,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0014436,ORD0010739,2,03-06-2026 15:15,Delivered,"Delivered, Otp Verified",N
ATT0014437,ORD0010740,1,11-07-2026 09:36,Out of Delivery Area,"Pin  Not  Fully  Serviceable,  Ofd  Delay",
ATT0014438,ORD0010740,2,14-07-2026 09:36,Delivered,Handed To Customer,
ATT0014439,ORD0010741,1,07-05-2026 17:25,Delivered,"Delivered, Otp Verified",N
ATT0014440,ORD0010742,1,21-02-2026 09:11,Delivered,"Delivered, Otp Verified",
ATT0014441,ORD0010743,1,03-06-2026 22:04,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0014442,ORD0010744,1,17-03-2026 16:05,Delivered,N/A,Y
ATT0014443,ORD0010745,1,04-02-2026 23:06,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0014444,ORD0010745,2,06-02-2026 23:06,Customer Not Available," Cust Nt Avl, Will Retry Next Day ",
ATT0014445,ORD0010745,3,08-02-2026 23:06,Delivered,N/A,Y
ATT0014446,ORD0010746,1,22-05-2026 16:27,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0014447,ORD0010746,2,23-05-2026 16:27,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0014448,ORD0010746,3,24-05-2026 16:27,Delivered,N/A,N
ATT0014449,ORD0010747,1,06-07-2026 19:16,Delivered,Handed To Customer,
ATT0014450,ORD0010748,1,15-07-2026 21:24,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0014451,ORD0010748,2,17-07-2026 21:24,Delivered,Handed To Customer,
ATT0014452,ORD0010749,1,08-07-2026 19:54,Delivered,"Delivered, Otp Verified",Y
ATT0014453,ORD0010750,1,18-05-2026 17:40,Delivered,Handed To Customer,
ATT0014454,ORD0010751,1,26-07-2026 09:18,Delivered,Delivered Successfully,
ATT0014455,ORD0010752,1,04-05-2026 20:25,Delivered,Handed To Customer,
ATT0014456,ORD0010753,1,23-03-2026 23:23,Delivered,Delivered Successfully,N
ATT0014457,ORD0010754,1,27-05-2026 11:15,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0014458,ORD0010754,2,29-05-2026 11:15,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0014459,ORD0010755,1,09-06-2026 23:09,Delivered,"Delivered, Otp Verified",N
ATT0014460,ORD0010756,1,17-02-2026 23:01,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0014461,ORD0010756,2,20-02-2026 23:01,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0014462,ORD0010756,3,22-02-2026 23:01,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0014463,ORD0010756,4,24-02-2026 23:01,Out of Delivery Area,"Pin  Not  Fully  Serviceable,  Ofd  Delay",
ATT0014464,ORD0010757,1,22-06-2026 15:32,Rescheduled by Customer,Cust Asked To Deliver On Weekend,
ATT0014465,ORD0010757,2,24-06-2026 15:32,Delivered,Delivered Successfully,N
ATT0014466,ORD0010758,1,09-05-2026 08:57,Refused - COD Amount Not Ready,"Customer  Not  Ready  With  Cash,  Asked  To  Reattempt",
ATT0014467,ORD0010758,2,11-05-2026 08:57,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0014468,ORD0010758,3,14-05-2026 08:57,Customer Not Available," Cust Nt Avl, Will Retry Next Day ",
ATT0014469,ORD0010759,1,31-05-2026 07:15,Refused - Changed Mind, Customer Said Dont Want It Anymore ,
ATT0014470,ORD0010760,1,03-04-2026 07:16,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0014471,ORD0010760,2,06-04-2026 07:16,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0014472,ORD0010760,3,07-04-2026 07:16,Rescheduled by Customer,Cust Asked To Deliver On Weekend,
ATT0014473,ORD0010760,4,08-04-2026 07:16,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0014474,ORD0010761,1,19-06-2026 16:08,Delivered,Delivered Successfully,
ATT0014475,ORD0010762,1,27-03-2026 22:47,Delivered,Handed To Customer,
ATT0014476,ORD0010763,1,28-06-2026 07:42,Delivered,"Delivered, Otp Verified",
ATT0014477,ORD0010764,1,18-02-2026 17:35,Delivered,"Delivered, Otp Verified",
ATT0014478,ORD0010766,1,07-07-2026 01:18,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0014479,ORD0010766,2,08-07-2026 01:18,Delivered,Delivered Successfully,Y
ATT0014480,ORD0010767,1,13-02-2026 18:50,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0014481,ORD0010767,2,15-02-2026 18:50,Delivered,Handed To Customer,N
ATT0014482,ORD0010768,1,20-04-2026 05:51,Delivered,"Delivered, Otp Verified",
ATT0014483,ORD0010769,1,14-07-2026 06:44,Delivered,Delivered Successfully,
ATT0014484,ORD0010770,1,11-03-2026 01:29,Delivered,Delivered Successfully,
ATT0014485,ORD0010771,1,06-07-2026 16:57,Delivered,"Delivered, Otp Verified",Y
ATT0014486,ORD0010772,1,24-03-2026 01:51,Delivered,"Delivered, Otp Verified",
ATT0014487,ORD0010773,1,12-07-2026 04:27,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0014488,ORD0010773,2,14-07-2026 04:27,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0014489,ORD0010773,3,15-07-2026 04:27,Delivered,Handed To Customer,Y
ATT0014490,ORD0010774,1,30-03-2026 17:22,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0014491,ORD0010774,2,02-04-2026 17:22,Delivered,Handed To Customer,
ATT0014492,ORD0010775,1,03-04-2026 10:04,Delivered,N/A,
ATT0014493,ORD0010776,1,02-06-2026 15:11,Delivered,N/A,
ATT0014494,ORD0010777,1,28-05-2026 11:25,Delivered,Handed To Customer,Y
ATT0014495,ORD0010778,1,07-03-2026 05:30,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0014496,ORD0010778,2,08-03-2026 05:30,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0014497,ORD0010778,3,09-03-2026 05:30,Delivered,"Delivered, Otp Verified",
ATT0014498,ORD0010779,1,29-05-2026 23:55,Delivered,N/A,
ATT0014499,ORD0010780,1,23-05-2026 20:54,Delivered,Delivered Successfully,
ATT0014500,ORD0010781,1,28-05-2026 09:24,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0014501,ORD0010782,1,10-05-2026 15:00,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0014502,ORD0010782,2,13-05-2026 15:00,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0014503,ORD0010782,3,16-05-2026 15:00,Delivered,"Delivered, Otp Verified",Y
ATT0014504,ORD0010783,1,21-05-2026 20:34,Delivered,Delivered Successfully,
ATT0014505,ORD0010784,1,27-02-2026 02:08,Delivered,"Delivered, Otp Verified",
ATT0014506,ORD0010785,1,01-04-2026 20:42,Delivered,Handed To Customer,
ATT0014507,ORD0010786,1,20-04-2026 07:20,Rescheduled by Customer,Cust Asked To Deliver On Weekend,
ATT0014508,ORD0010786,2,21-04-2026 07:20,Delivered,Delivered Successfully,
ATT0014509,ORD0010787,1,08-07-2026 13:14,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0014510,ORD0010787,2,09-07-2026 13:14,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0014511,ORD0010787,3,10-07-2026 13:14,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0014512,ORD0010787,4,12-07-2026 13:14,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0014513,ORD0010788,1,01-07-2026 17:23,Refused - COD Amount Not Ready," Customer Not Ready With Cash, Asked To Reattempt ",
ATT0014514,ORD0010788,2,02-07-2026 17:23,Rescheduled by Customer,Cust  Asked  To  Deliver  On  Weekend,
ATT0014515,ORD0010788,3,03-07-2026 17:23,Delivered,"Delivered, Otp Verified",N
ATT0014516,ORD0010789,1,23-04-2026 00:03,Delivered,"Delivered, Otp Verified",
ATT0014517,ORD0010790,1,04-05-2026 08:53,Delivered,Handed To Customer,
ATT0014518,ORD0010791,1,11-07-2026 21:32,Delivered,Delivered Successfully,
ATT0014519,ORD0010792,1,29-04-2026 04:40,Customer Not Available,"Cust  Nt  Avl,  Will  Retry  Next  Day",
ATT0014520,ORD0010792,2,02-05-2026 04:40,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0014521,ORD0010792,3,05-05-2026 04:40,Delivered,Handed To Customer,
ATT0014522,ORD0010794,1,17-04-2026 05:25,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0014523,ORD0010794,2,20-04-2026 05:25,Delivered,Handed To Customer,Y
ATT0014524,ORD0010795,1,31-07-2026 00:07,Delivered,Delivered Successfully,
ATT0014525,ORD0010796,1,28-05-2026 15:29,Delivered,Delivered Successfully,
ATT0014526,ORD0010797,1,18-04-2026 05:57,Delivered,Delivered Successfully,
ATT0014527,ORD0010798,1,05-03-2026 08:19,Delivered,Handed To Customer,N
ATT0014528,ORD0010799,1,30-03-2026 06:01,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0014529,ORD0010799,2,31-03-2026 06:01,Delivered,"Delivered, Otp Verified",
ATT0014530,ORD0010800,1,22-06-2026 23:07,Delivered,Handed To Customer,
ATT0014531,ORD0010801,1,03-06-2026 16:47,Delivered,N/A,N
ATT0014532,ORD0010802,1,06-05-2026 21:22,Delivered,Delivered Successfully,
ATT0014533,ORD0010804,1,19-07-2026 22:00,Delivered,Delivered Successfully,
ATT0014534,ORD0010805,1,30-05-2026 02:27,Delivered,Handed To Customer,Y
ATT0014535,ORD0010806,1,16-02-2026 02:02,Delivered,Handed To Customer,
ATT0014536,ORD0010807,1,14-03-2026 03:16,Delivered,Handed To Customer,
ATT0014537,ORD0010808,1,28-07-2026 01:12,Delivered,"Delivered, Otp Verified",
ATT0014538,ORD0010809,1,22-04-2026 02:58,Address Not Found, Wrong Addr / No Such Person At Location ,
ATT0014539,ORD0010809,2,24-04-2026 02:58,Delivered,"Delivered, Otp Verified",
ATT0014540,ORD0010810,1,02-03-2026 00:33,Delivered,Delivered Successfully,Y
ATT0014541,ORD0010811,1,26-05-2026 10:19,Delivered,Delivered Successfully,
ATT0014542,ORD0010812,1,28-05-2026 14:43,Out of Delivery Area,"Pin  Not  Fully  Serviceable,  Ofd  Delay",
ATT0014543,ORD0010812,2,31-05-2026 14:43,Rescheduled by Customer, Cust Asked To Deliver On Weekend ,
ATT0014544,ORD0010812,3,03-06-2026 14:43,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0014545,ORD0010813,1,12-05-2026 18:48,Delivered,Delivered Successfully,
ATT0014546,ORD0010815,1,11-04-2026 16:24,Delivered,Delivered Successfully,
ATT0014547,ORD0010816,1,10-04-2026 17:49,Delivered,N/A,
ATT0014548,ORD0010817,1,19-04-2026 23:38,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0014549,ORD0010817,2,22-04-2026 23:38,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0014550,ORD0010817,3,24-04-2026 23:38,Refused - Changed Mind, Customer Said Dont Want It Anymore ,
ATT0014551,ORD0010818,1,15-02-2026 23:30,Delivered,Handed To Customer,
ATT0014552,ORD0010819,1,16-02-2026 14:44,Delivered,Handed To Customer,
ATT0014553,ORD0010820,1,15-06-2026 05:23,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0014554,ORD0010820,2,16-06-2026 05:23,Delivered,"Delivered, Otp Verified",
ATT0014555,ORD0010821,1,18-04-2026 20:16,Delivered,Handed To Customer,
ATT0014556,ORD0010822,1,30-03-2026 07:57,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0014557,ORD0010822,2,01-04-2026 07:57,Delivered,N/A,
ATT0014558,ORD0010823,1,12-03-2026 21:33,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0014559,ORD0010823,2,13-03-2026 21:33,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0014560,ORD0010823,3,14-03-2026 21:33,Delivered,"Delivered, Otp Verified",
ATT0014561,ORD0010824,1,30-05-2026 08:17,Delivered,"Delivered, Otp Verified",
ATT0014562,ORD0010825,1,16-02-2026 06:46,Address Not Found, Wrong Addr / No Such Person At Location ,
ATT0014563,ORD0010826,1,06-03-2026 23:21,Delivered,Delivered Successfully,Y
ATT0014564,ORD0010827,1,14-04-2026 15:37,Rescheduled by Customer,Cust Asked To Deliver On Weekend,
ATT0014565,ORD0010827,2,17-04-2026 15:37,Delivered,Handed To Customer,N
ATT0014566,ORD0010829,1,07-07-2026 23:08,Delivered,Delivered Successfully,
ATT0014567,ORD0010830,1,28-07-2026 16:23,Delivered,"Delivered, Otp Verified",Y
ATT0014568,ORD0010831,1,26-03-2026 19:03,Rescheduled by Customer,Cust  Asked  To  Deliver  On  Weekend,
ATT0014569,ORD0010831,2,28-03-2026 19:03,Refused - COD Amount Not Ready," Customer Not Ready With Cash, Asked To Reattempt ",
ATT0014570,ORD0010831,3,30-03-2026 19:03,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0014571,ORD0010832,1,25-05-2026 22:35,Delivered,"Delivered, Otp Verified",N
ATT0014572,ORD0010833,1,15-02-2026 06:01,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0014573,ORD0010833,2,17-02-2026 06:01,Delivered,Delivered Successfully,
ATT0014574,ORD0010834,1,22-02-2026 03:54,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0014575,ORD0010835,1,22-03-2026 05:28,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0014576,ORD0010835,2,25-03-2026 05:28,Delivered,Delivered Successfully,Y
ATT0014577,ORD0010836,1,15-04-2026 12:12,Delivered,"Delivered, Otp Verified",
ATT0014578,ORD0010837,1,07-03-2026 21:53,Refused - Changed Mind,Customer  Said  Dont  Want  It  Anymore,
ATT0014579,ORD0010837,2,10-03-2026 21:53,Delivered,Delivered Successfully,
